Date,MaxT,MinT,Humidity,Wind,Rain,Unnamed:0
2/2/2020,15.8,9.5,44,3.2,0,0
2/3/2020,16,9.8,45,3.5,0,0
2/4/2020,16.2,10,46,3.8,0,0
2/5/2020,16.5,10.2,47,4,0,0
2/6/2020,16.8,10.5,48,4.2,0,0
2/7/2020,17,10.8,49,4.5,0,0
2/8/2020,17.2,11,50,4.8,0,0
2/9/2020,17.5,11.2,51,5,0,0
2/10/2020,17.8,11.5,52,5.2,0,0
2/11/2020,18,11.8,53,5.5,0,0
2/12/2020,18.2,12,54,5.8,0,0
2/13/2020,18.5,12.2,55,6,0,0
2/14/2020,18.8,12.5,56,6.2,0,0
2/15/2020,19,12.8,57,6.5,0,0
2/16/2020,19.2,13,58,6.8,0,0
2/17/2020,19.5,13.2,59,7,0,0
2/18/2020,19.8,13.5,60,7.2,0,0
2/19/2020,20,13.8,61,7.5,0,0
2/20/2020,20.2,14,62,7.8,0,0
2/21/2020,20.5,14.2,63,8,0,0
2/22/2020,20.8,14.5,64,8.2,0,0
2/23/2020,21,14.8,65,8.5,0,0
2/24/2020,21.2,15,66,8.8,0,0
2/25/2020,21.5,15.2,67,9,0,0
2/26/2020,21.8,15.5,68,9.2,0,0
2/27/2020,22,15.8,69,9.5,0,0
2/28/2020,22.2,16,70,9.8,0,0
2/29/2020,22.5,16.2,71,10,0,0
3/1/2020,22.8,16.5,70,10.2,0,0
3/2/2020,23,16.8,69,10.5,0,0
3/3/2020,23.2,17,68,10.8,0,0
3/4/2020,23.5,17.2,67,11,0,0
3/5/2020,23.8,17.5,66,11.2,0,0
3/6/2020,24,17.8,65,11.5,0,0
3/7/2020,24.2,18,64,11.8,0,0
3/8/2020,24.5,18.2,63,12,0,0
3/9/2020,24.8,18.5,62,12.2,0,0
3/10/2020,25,18.8,61,12.5,0,0
3/11/2020,25.5,19,60,12.8,0,0
3/12/2020,26,19.2,59,13,0,0
3/13/2020,26.5,19.5,58,13.2,0,0
3/14/2020,27,19.8,57,13.5,0,0
3/15/2020,27.5,20,56,13.8,0,0
3/16/2020,28,20.2,55,14,0,0
3/17/2020,28.5,20.5,54,14.2,0,0
3/18/2020,29,20.8,53,14.5,0,0
3/19/2020,29.5,21,52,14.8,0,0
3/20/2020,30,21.2,51,15,0,0
3/21/2020,30.5,21.5,50,15.2,0,0
3/22/2020,31,21.8,49,15.5,0,0
3/23/2020,31.5,22,48,15.8,0,0
3/24/2020,32,22.2,47,16,0,0
3/25/2020,32.5,22.5,46,16.2,0,0
3/26/2020,33,22.8,45,16.5,0,0
3/27/2020,33.5,23,44,16.8,0,0
3/28/2020,34,23.2,43,17,0,0
3/29/2020,34.5,23.5,42,17.2,0,0
3/30/2020,35,23.8,41,17.5,0,0
3/31/2020,35.5,24,40,17.8,0,0
4/1/2020,36,24.2,39,18,0,0
4/2/2020,36.5,24.5,38,18.2,0,0
4/3/2020,37,24.8,37,18.5,0,0
4/4/2020,37.5,25,36,18.8,0,0
4/5/2020,38,25.2,35,19,0,0
4/6/2020,38.5,25.5,34,19.2,0,0
4/7/2020,39,25.8,33,19.5,0,0
4/8/2020,39.2,26,32,19.8,0,0
4/9/2020,39.5,26.2,31,20,0,0
4/10/2020,39.8,26.5,30,20.2,0,0
4/11/2020,40,26.8,29,20.5,0,0
4/12/2020,40.2,27,28,20.8,0,0
4/13/2020,40.5,27.2,27,21,0,0
4/14/2020,40.8,27.5,26,21.2,0,0
4/15/2020,41,27.8,25,21.5,0,0
4/16/2020,41.2,28,26,21.8,0,0
4/17/2020,41.5,28.2,27,22,2,0
4/18/2020,41.8,28.5,28,21.8,4.5,0
4/19/2020,42,28.8,29,21.5,5.6,0
4/20/2020,42.2,29,30,21.2,12.2,0
4/21/2020,42.5,29.2,31,21,8.9,0
4/22/2020,42.8,29.5,32,20.8,7.2,0
4/23/2020,43,29.8,33,20.5,6.5,0
4/24/2020,42.8,29.5,34,20.2,5.2,0
4/25/2020,42.5,29.2,35,20,2.3,0
4/26/2020,42,28.8,36,19.8,1.5,0
4/27/2020,41.5,28.5,37,19.5,0.8,0
4/28/2020,41,28.2,38,19.2,0,0
4/29/2020,40.5,27.8,39,19,0,0
4/30/2020,40,27.5,40,18.8,0,0
5/1/2020,39.5,27.2,42,18.5,0,0
5/2/2020,39.8,27.5,44,19,0,0
5/3/2020,40.2,27.8,46,19.5,0,0
5/4/2020,40.5,28,44,19.2,0,0
5/5/2020,40.8,28.2,42,18.8,0,0
5/6/2020,41,28.5,40,18.5,0,0
5/7/2020,41.4,28.8,38,18,0,0
5/8/2020,41.8,29,36,17.6,0,0
5/9/2020,42.2,29.2,34,17.2,0,0
5/10/2020,42.5,29.5,32,16.8,0,0
5/11/2020,42.8,29.8,30,16.5,0,0
5/12/2020,43,30,28,16.2,0,0
5/13/2020,43.2,30.2,27,15.8,2.4,0
5/14/2020,43.5,30.5,26,15.5,5.2,0
5/15/2020,43.8,30.8,28,16,8.5,0
5/16/2020,44,31,30,16.5,12.6,0
5/17/2020,43.6,30.8,32,17,15.8,0
5/18/2020,43.2,30.5,34,17.5,10.2,0
5/19/2020,42.8,30.2,36,18,6.4,0
5/20/2020,42.4,30,38,18.5,2.8,0
5/21/2020,41.8,29.6,42,19,0,0
5/22/2020,41.2,29.2,46,19.5,0,0
5/23/2020,40.6,28.8,50,20,0,0
5/24/2020,40,28.5,54,20.5,0,0
5/25/2020,39.4,28,58,21,0,0
5/26/2020,38.8,27.6,62,21.5,0,0
5/27/2020,38.2,27.2,66,22,4.2,0
5/28/2020,37.6,26.8,70,21.5,8.6,0
5/29/2020,37,26.5,72,21,12.4,0
5/30/2020,36.5,26,68,20.5,18.2,0
5/31/2020,36,25.6,64,20,22.5,0
6/1/2020,36.5,25.8,60,19.5,28.4,0
6/2/2020,37,26.2,56,19,35.6,0
6/3/2020,37.5,26.5,52,18.5,42.8,0
6/4/2020,38,26.8,48,18,48.5,0
6/5/2020,38.5,27.2,45,17.5,56.2,0
6/6/2020,39,27.5,42,17,60.4,0
6/7/2020,39.5,27.8,40,16.5,65.8,0
6/8/2020,40,28.2,38,16,70.2,0
6/9/2020,40.5,28.5,36,15.5,76.5,0
6/10/2020,41,28.8,34,15,82.4,0
6/11/2020,40.6,28.5,38,16,68.5,0
6/12/2020,40.2,28.2,42,17,55.2,0
6/13/2020,39.8,28,46,18,42.6,0
6/14/2020,39.4,27.6,50,19,35.8,0
6/15/2020,38.8,27.2,54,20,28.4,0
6/16/2020,38.2,26.8,58,21,20.6,0
6/17/2020,37.6,26.5,62,22,25.2,0
6/18/2020,37,26,66,23,18.5,0
6/19/2020,36.5,25.6,70,22.5,14.2,0
6/20/2020,36,25.2,74,22,0,0
6/21/2020,35.4,24.8,78,21.5,0,0
6/22/2020,34.8,24.5,82,21,13.8,0
6/23/2020,34.2,24,86,20.5,28.6,0
6/24/2020,33.6,23.6,90,20,34.2,0
6/25/2020,33,23.2,88,19.5,26.5,0
6/26/2020,32.5,22.8,86,19,26.8,0
6/27/2020,32,22.5,84,18.5,32.5,0
6/28/2020,31.5,22,82,18,48.2,0
6/29/2020,31,21.6,80,17.5,55.6,0
6/30/2020,30.5,21.2,78,17,52.8,0
7/1/2020,30,20.8,82,16.8,58.2,0
7/2/2020,29.6,20.5,86,16.5,65.4,0
7/3/2020,29.2,20.2,90,16.2,72.6,0
7/4/2020,28.8,20,92,16,80.2,0
7/5/2020,28.4,19.8,94,15.8,88.5,0
7/6/2020,28,19.5,95,15.5,92.4,0
7/7/2020,27.6,19.2,96,15.2,85.6,0
7/8/2020,27.2,19,97,15,76.2,0
7/9/2020,27,18.8,98,14.8,68.5,0
7/10/2020,26.8,18.6,97,14.5,60.2,0
7/11/2020,27.2,19,96,14.2,62.5,0
7/12/2020,27.6,19.4,95,14,45.8,0
7/13/2020,28,19.8,93,13.8,48.2,0
7/14/2020,28.4,20.2,91,13.5,44.5,0
7/15/2020,28.8,20.6,88,13.2,62.6,0
7/16/2020,29.2,21,86,13,70.4,0
7/17/2020,29.6,21.4,84,12.8,78.5,0
7/18/2020,30,21.8,82,12.5,84.2,0
7/19/2020,30.4,22.2,80,12.2,92.6,0
7/20/2020,30.8,22.6,78,12,99.5,0
7/21/2020,31.2,23,76,11.8,108.2,0
7/22/2020,31.6,23.4,74,11.5,110.5,0
7/23/2020,32,23.8,72,11.2,103.8,0
7/24/2020,32.4,24.2,70,11,88.2,0
7/25/2020,32.8,24.6,72,11.5,80.5,0
7/26/2020,32.4,24.2,74,12,72.6,0
7/27/2020,32,24,76,12.5,64.5,0
7/28/2020,31.6,23.6,78,13,56.8,0
7/29/2020,31.2,23.2,80,13.5,68.2,0
7/30/2020,30.8,22.8,82,14,52.5,0
7/31/2020,30.4,22.4,84,14.5,46.8,0
8/1/2020,30,22,86,15,60.4,0
8/2/2020,29.6,21.6,88,15.5,24.6,0
8/3/2020,29.2,21.2,90,16,32.5,0
8/4/2020,28.8,20.8,92,16.5,40.2,0
8/5/2020,28.4,20.4,94,17,48.5,0
8/6/2020,28,20,96,17.5,56.4,0
8/7/2020,27.6,19.6,97,17,64.8,0
8/8/2020,27.2,19.2,98,16.5,72.5,0
8/9/2020,26.8,18.8,97,16,80.6,0
8/10/2020,27.2,19.2,96,15.5,88.4,0
8/11/2020,27.6,19.6,94,15,96.2,0
8/12/2020,28,20,92,14.5,102.5,0
8/13/2020,28.4,20.4,90,14,108.6,0
8/14/2020,28.8,20.8,88,13.5,112.4,0
8/15/2020,29.2,21.2,86,13,104.8,0
8/16/2020,29.6,21.6,84,12.5,96.5,0
8/17/2020,30,22,82,12,88.2,0
8/18/2020,30.4,22.4,80,11.5,80.4,0
8/19/2020,30.8,22.8,78,11,72.6,0
8/20/2020,31.2,23.2,76,10.5,64.5,0
8/21/2020,31.6,23.6,74,10,56.8,0
8/22/2020,32,24,72,9.5,48.2,0
8/23/2020,32.4,24.4,74,10,40.5,0
8/24/2020,32,24,76,10.5,32.8,0
8/25/2020,31.6,23.6,78,11,34.5,0
8/26/2020,31.2,23.2,80,11.5,18.6,0
8/27/2020,30.8,22.8,82,12,25.4,0
8/28/2020,30.4,22.4,84,12.5,32.6,0
8/29/2020,30,22,86,13,38.5,0
8/30/2020,29.6,21.6,88,13.5,32.4,0
8/31/2020,29.2,21.2,90,14,26.5,0
9/1/2020,29,21,88,14.2,20.8,0
9/2/2020,29.4,21.4,86,13.8,15.6,0
9/3/2020,29.8,21.8,84,13.5,10.2,0
9/4/2020,30.2,22.2,82,13.2,5.6,0
9/5/2020,30.6,22.6,80,12.8,2.4,0
9/6/2020,31,23,78,12.5,0,0
9/7/2020,31.4,23.4,76,12.2,0,0
9/8/2020,31.8,23.8,74,11.8,0,0
9/9/2020,32.2,24.2,72,11.5,2.8,0
9/10/2020,32.6,24.6,70,11.2,6.5,0
9/11/2020,33,25,68,10.8,12.4,0
9/12/2020,33.2,25.2,66,10.5,18.6,0
9/13/2020,33.4,25.4,64,10.2,24.5,0
9/14/2020,33.6,25.6,62,9.8,30.2,0
9/15/2020,33.8,25.8,60,9.5,36.8,0
9/16/2020,34,26,62,10,42.5,0
9/17/2020,33.6,25.8,64,10.5,38.2,0
9/18/2020,33.2,25.6,66,11,32.6,0
9/19/2020,32.8,25.4,68,11.5,26.8,0
9/20/2020,32.4,25.2,70,12,25.5,0
9/21/2020,32,25,72,12.5,19.2,0
9/22/2020,31.6,24.8,74,13,15.5,0
9/23/2020,31.2,24.6,76,13.5,15.8,0
9/24/2020,30.8,24.4,78,14,8.4,0
9/25/2020,30.4,24.2,80,14.5,0,0
9/26/2020,30,24,82,15,0,0
9/27/2020,29.6,23.8,84,14.5,0,0
9/28/2020,29.2,23.6,86,14,9.6,0
9/29/2020,28.8,23.4,88,13.5,8.8,0
9/30/2020,28.4,23.2,90,13,0,0
10/1/2020,28,23,88,12.5,0,0
10/2/2020,28.4,23.2,86,12,0,0
10/3/2020,28.8,23.4,84,11.5,0,0
10/4/2020,29.2,23.6,82,11,0,0
10/5/2020,29.6,23.8,80,10.5,0,0
10/6/2020,30,24,78,10,0,0
10/7/2020,30.4,24.2,76,9.5,0,0
10/8/2020,30.8,24.4,74,9,0,0
10/9/2020,31.2,24.6,72,8.5,0,0
10/10/2020,31.6,24.8,70,8,0,0
10/11/2020,32,25,68,7.5,0,0
10/12/2020,31.8,24.8,70,7.8,0,0
10/13/2020,31.6,24.6,72,8,8.4,0
10/14/2020,31.4,24.4,74,8.2,9.6,0
10/15/2020,31.2,24.2,76,8.5,10.2,0
10/16/2020,30.8,24,78,8.8,15.5,0
10/17/2020,30.4,23.8,80,9,20.6,0
10/18/2020,30,23.6,82,9.2,19.2,0
10/19/2020,29.6,23.4,84,9.5,22.5,0
10/20/2020,29.2,23.2,86,9.2,16.8,0
10/21/2020,28.8,23,88,9,12.4,0
10/22/2020,28.4,22.8,86,8.8,0,0
10/23/2020,28,22.6,84,8.5,0,0
10/24/2020,27.6,22.4,82,8.2,0,0
10/25/2020,27.2,22.2,80,8,0,0
10/26/2020,26.8,22,78,7.8,0,0
10/27/2020,26.4,21.8,76,7.5,0,0
10/28/2020,26,21.6,74,7.2,0,0
10/29/2020,25.6,21.4,72,7,0,0
10/30/2020,25.2,21.2,70,6.8,0,0
10/31/2020,24.8,21,68,6.5,0,0
11/1/2020,24.4,20.8,66,6.2,0,0
11/2/2020,24,20.6,64,6,0,0
11/3/2020,23.6,20.4,62,5.8,0,0
11/4/2020,23.2,20.2,60,5.5,0,0
11/5/2020,22.8,20,58,5.2,0,0
11/6/2020,22.4,19.8,56,5,0,0
11/7/2020,22,19.6,54,4.8,0,0
11/8/2020,21.6,19.4,52,4.5,0,0
11/9/2020,21.2,19.2,50,4.2,0,0
11/10/2020,20.8,19,48,4,0,0
11/11/2020,20.4,18.8,46,3.8,0,0
11/12/2020,20,18.6,44,3.5,0,0
11/13/2020,19.6,18.4,42,3.2,0,0
11/14/2020,19.2,18.2,40,3,0,0
11/15/2020,18.8,18,38,2.8,0,0
11/16/2020,18.4,17.6,36,2.5,0,0
11/17/2020,18,17.2,34,2.2,0,0
11/18/2020,17.6,16.8,32,2,0,0
11/19/2020,17.2,16.4,30,1.8,0,0
11/20/2020,16.8,16,29,1.5,0,0
11/21/2020,16.4,15.6,28,1.4,0,0
11/22/2020,16,15.2,27,1.2,0,0
11/23/2020,15.6,14.8,26,1,0,0
11/24/2020,15.2,14.4,25,0.8,0,0
11/25/2020,14.8,14,24,0.6,0,0
11/26/2020,14.4,13.6,23,0.5,0,0
11/27/2020,14,13.2,22,0.4,0,0
11/28/2020,13.6,12.8,21,0.6,0,0
11/29/2020,13.2,12.4,20,0.8,0,0
11/30/2020,12.8,12,19,1,0,0
12/1/2020,12.4,11.6,18,1.2,0,0
12/2/2020,12,11.2,17,1.4,0,0
12/3/2020,11.6,10.8,16,1.6,0,0
12/4/2020,11.2,10.4,15,1.8,0,0
12/5/2020,10.8,10,14,2,0,0
12/6/2020,10.4,9.6,13,2.2,0,0
12/7/2020,10,9.2,12,2.4,0,0
12/8/2020,9.6,8.8,11,2.6,0,0
12/9/2020,9.2,8.4,10,2.8,0,0
12/10/2020,8.8,8,9,3,0,0
12/11/2020,8.4,7.6,8,3.2,0,0
12/12/2020,8,7.2,7,3.4,0,0
12/13/2020,7.8,7,8,3.6,0,0
12/14/2020,7.6,6.8,9,3.8,0,0
12/15/2020,7.4,6.6,10,4,0,0
12/16/2020,7.2,6.4,11,4.2,0,0
12/17/2020,7,6.2,12,4.4,0,0
12/18/2020,6.8,6,13,4.6,0,0
12/19/2020,6.6,5.8,14,4.8,0,0
12/20/2020,6.4,5.6,15,5,0,0
12/21/2020,6.2,5.4,14,5.2,0,0
12/22/2020,6,5.2,13,5.4,0,0
12/23/2020,5.8,5,12,5.6,0,0
12/24/2020,5.6,4.8,11,5.8,0,0
12/25/2020,5.4,4.6,10,6,0,0
12/26/2020,5.2,4.4,9,6.2,0,0
12/27/2020,5,4.2,8,6.4,0,0
12/28/2020,4.8,4,7,6.6,0,0
12/29/2020,4.6,3.8,6,6.8,0,0
12/30/2020,4.4,3.6,5,7,0,0
12/31/2020,4.2,3.4,4,7.2,0,0
1/1/2021,20.2,8.4,70,6.5,0,0
1/2/2021,19.8,8,68,7.2,0,0
1/3/2021,19.5,7.8,67,7.8,0,0
1/4/2021,19.2,7.5,65,8.5,0,0
1/5/2021,18.8,7.2,64,9.2,0,0
1/6/2021,18.5,7,62,8.6,0,0
1/7/2021,18.2,6.8,60,8,0,0
1/8/2021,17.8,6.5,59,7.5,0,0
1/9/2021,17.5,6.2,58,7,0,0
1/10/2021,17.2,6,56,6.5,0,0
1/11/2021,16.8,5.8,55,6,0,0
1/12/2021,16.5,5.5,54,5.5,0,0
1/13/2021,16.2,5.2,52,5,0,0
1/14/2021,15.8,5,50,4.8,0,0
1/15/2021,15.5,4.8,49,4.5,0,0
1/16/2021,15.2,4.5,48,4.2,0,0
1/17/2021,14.8,4.2,47,4,2.1,0
1/18/2021,14.5,4,46,3.8,6.7,0
1/19/2021,14.2,3.8,45,3.5,1.2,0
1/20/2021,13.8,3.5,44,3.2,0,0
1/21/2021,13.5,3.2,43,3,0,0
1/22/2021,13.2,3,42,2.8,0,0
1/23/2021,12.8,2.8,41,2.5,0,0
1/24/2021,12.5,2.5,40,2.2,0,0
1/25/2021,12.8,2.8,42,2.6,0,0
1/26/2021,13.2,3,44,3,0,0
1/27/2021,13.5,3.2,46,3.4,0,0
1/28/2021,13.8,3.5,48,3.8,0,0
1/29/2021,14.2,3.8,50,4.2,0,0
1/30/2021,14.5,4,52,4.6,0,0
1/31/2021,14.8,4.2,54,5,0,0
2/1/2021,15.2,4.5,55,5.4,0,0
2/2/2021,15.5,4.8,56,5.8,0,0
2/3/2021,15.8,5,57,6.2,0,0
2/4/2021,16.2,5.2,58,6.6,0,0
2/5/2021,16.5,5.5,59,7,0,0
2/6/2021,16.8,5.8,60,7.4,0,0
2/7/2021,17.2,6,61,7.8,0,0
2/8/2021,17.5,6.2,62,8.2,0,0
2/9/2021,17.8,6.5,63,8.6,0,0
2/10/2021,18.2,6.8,64,9,0,0
2/11/2021,18.5,7,65,9.4,0,0
2/12/2021,18.8,7.2,66,9.8,0,0
2/13/2021,19.2,7.5,67,10.2,0,0
2/14/2021,19.5,7.8,68,10.6,0,0
2/15/2021,19.8,8,69,11,0,0
2/16/2021,20.2,8.2,68,10.7,0,0
2/17/2021,20.5,8.5,67,10.4,0,0
2/18/2021,20.8,8.8,66,10.1,0,0
2/19/2021,21.2,9,65,9.8,0,0
2/20/2021,21.5,9.2,64,9.5,1.4,0
2/21/2021,21.8,9.5,63,9.2,5.2,0
2/22/2021,22.2,9.8,62,8.9,3.7,0
2/23/2021,22.5,10,61,8.6,0.8,0
2/24/2021,22.8,10.2,60,8.3,0,0
2/25/2021,23.2,10.5,59,8,0,0
2/26/2021,23.5,10.8,58,7.8,0,0
2/27/2021,23.8,11,57,7.5,0,0
2/28/2021,24.2,11.2,56,7.2,0,0
3/1/2021,24.5,11.5,55,7,0,0
3/2/2021,24.8,11.8,54,7.4,0,0
3/3/2021,25.2,12,53,7.8,0,0
3/4/2021,25.5,12.2,52,8.2,0,0
3/5/2021,25.8,12.5,51,8.6,0,0
3/6/2021,26.2,12.8,50,9,0,0
3/7/2021,26.5,13,49,9.4,0,0
3/8/2021,26.8,13.2,48,9.8,0,0
3/9/2021,27.2,13.5,47,10.2,0,0
3/10/2021,27.5,13.8,46,10.6,0,0
3/11/2021,27.8,14,45,11,0,0
3/12/2021,28.2,14.2,44,11.4,0,0
3/13/2021,28.5,14.5,43,11.8,0,0
3/14/2021,28.8,14.8,42,12.2,0,0
3/15/2021,29.2,15,41,12.6,0.6,0
3/16/2021,29.5,15.2,40,13,2.1,0
3/17/2021,29.8,15.5,40,13.4,0,0
3/18/2021,30.2,15.8,39,13.8,0,0
3/19/2021,30.5,16,38,14.2,0,0
3/20/2021,30.8,16.2,37,14.6,0,0
3/21/2021,31.2,16.5,36,15,0,0
3/22/2021,31.5,16.8,36,14.8,0,0
3/23/2021,31.8,17,35,14.6,0,0
3/24/2021,32.2,17.2,34,14.4,0,0
3/25/2021,32.5,17.5,33,14.2,0,0
3/26/2021,32.8,17.8,32,14,0,0
3/27/2021,33.2,18,31,13.8,0,0
3/28/2021,33.5,18.2,30,13.6,0,0
3/29/2021,33.8,18.5,30,13.4,0,0
3/30/2021,34.2,18.8,29,13.2,1.2,0
3/31/2021,34.5,19,28,13,0,0
4/1/2021,34.8,19.2,28,13.2,0,0
4/2/2021,35.2,19.5,27,13.4,0,0
4/3/2021,35.5,19.8,27,13.6,0,0
4/4/2021,35.8,20,26,13.8,0,0
4/5/2021,36.2,20.2,26,14,0,0
4/6/2021,36.5,20.5,25,14.2,0,0
4/7/2021,36.8,20.8,25,14.4,0,0
4/8/2021,37.2,21,24,14.6,0,0
4/9/2021,37.5,21.2,24,14.8,0,0
4/10/2021,37.8,21.5,23,15,0,0
4/11/2021,38.2,21.8,23,15.2,0,0
4/12/2021,38.5,22,22,15.4,0,0
4/13/2021,38.8,22.2,22,15.6,0,0
4/14/2021,39.2,22.5,21,15.8,0.4,0
4/15/2021,39.5,22.8,21,16,1.8,0
4/16/2021,39.8,23,20,16.2,5.2,0
4/17/2021,40.2,23.2,20,16.4,0,0
4/18/2021,40.5,23.5,20,16.6,0,0
4/19/2021,40.8,23.8,19,16.8,0,0
4/20/2021,41.2,24,19,17,0,0
4/21/2021,41,24,20,16.8,0,0
4/22/2021,40.8,23.8,21,16.6,0,0
4/23/2021,40.5,23.5,22,16.4,0,0
4/24/2021,40.2,23.2,23,16.2,0,0
4/25/2021,39.8,23,25,16,0,0
4/26/2021,39.5,22.8,27,15.8,0,0
4/27/2021,39.8,23,26,16,0,0
4/28/2021,40.2,23.2,25,16.2,0,0
4/29/2021,40.5,23.5,24,16.4,1,0
4/30/2021,40.8,23.8,23,16.6,3.2,0
5/1/2021,41,24.2,22,16.8,0,0
5/2/2021,41.2,24.5,21,17,0,0
5/3/2021,41.5,24.8,20,17.2,0,0
5/4/2021,41.8,25,20,17.5,0,0
5/5/2021,42,25.2,19,17.8,0,0
5/6/2021,42.2,25.5,19,18,0,0
5/7/2021,42.4,25.8,18,18.2,0,0
5/8/2021,42.5,26,18,18.5,0,0
5/9/2021,42.3,25.8,19,18.2,0,0
5/10/2021,42,25.6,20,18,0,0
5/11/2021,41.8,25.4,21,17.8,0,0
5/12/2021,41.5,25.2,22,17.5,0,0
5/13/2021,41.2,25,23,17.2,0,0
5/14/2021,40.8,24.8,24,17,0,0
5/15/2021,40.5,24.6,25,16.8,2.5,0
5/16/2021,40,24.4,28,16.5,8.7,0
5/17/2021,39.6,24,30,16.2,12.3,0
5/18/2021,39,23.6,35,16,6.5,0
5/19/2021,38.6,23.2,38,15.8,0,0
5/20/2021,38.2,23,42,15.5,0,0
5/21/2021,38.6,23.4,40,15.8,0,0
5/22/2021,39,23.8,38,16,0,0
5/23/2021,39.4,24,36,16.2,0,0
5/24/2021,39.8,24.2,34,16.5,0,0
5/25/2021,40.2,24.5,32,16.8,0,0
5/26/2021,40.5,24.8,30,17,0,0
5/27/2021,40.8,25,28,17.2,0,0
5/28/2021,41,25.2,26,17.5,0,0
5/29/2021,40.6,25,30,17.2,0,0
5/30/2021,40.2,24.8,34,17,3.2,0
5/31/2021,39.8,24.6,38,16.8,9.8,0
6/1/2021,39.2,24.2,42,16.5,14.5,0
6/2/2021,38.6,23.8,46,16.2,7.3,0
6/3/2021,38,23.4,50,16,12.8,0
6/4/2021,37.5,23,54,15.8,21.5,0
6/5/2021,37,22.6,58,15.5,28.7,0
6/6/2021,36.6,22.2,62,15.2,15.2,0
6/7/2021,36,21.8,66,15,6.8,0
6/8/2021,35.5,21.4,70,14.8,0,0
6/9/2021,35,21,74,14.5,0,0
6/10/2021,34.6,20.8,78,14.2,0,0
6/11/2021,34.2,20.5,82,14,0,0
6/12/2021,33.8,20.2,84,13.8,0,0
6/13/2021,33.4,20,86,13.5,0,0
6/14/2021,33.8,20.2,84,13.8,5.2,0
6/15/2021,34.2,20.5,80,14,13.7,0
6/16/2021,34.6,20.8,76,14.2,22.5,0
6/17/2021,35,21,72,14.5,31.2,0
6/18/2021,35.5,21.4,68,14.8,42.6,0
6/19/2021,36,21.8,64,15,56.8,0
6/20/2021,36.4,22,60,15.2,38.3,0
6/21/2021,36.8,22.4,56,15.5,25.7,0
6/22/2021,37.2,22.8,52,15.8,15.2,0
6/23/2021,37.6,23,48,16,7.5,0
6/24/2021,37.2,22.8,52,15.8,2.1,0
6/25/2021,36.8,22.4,56,15.5,0,0
6/26/2021,36.4,22,60,15.2,15.8,0
6/27/2021,36,21.8,64,15,29.3,0
6/28/2021,35.6,21.5,68,14.8,48.2,0
6/29/2021,35.2,21.2,72,14.5,62.5,0
6/30/2021,34.8,21,76,14.2,73.6,0
7/1/2021,34.4,20.8,80,14,85.3,0
7/2/2021,34,20.5,82,13.8,92.7,0
7/3/2021,33.6,20.2,84,13.5,105.2,0
7/4/2021,33.2,20,86,13.2,67.5,0
7/5/2021,32.8,19.8,88,13,42.3,0
7/6/2021,32.4,19.5,90,12.8,28.5,0
7/7/2021,32,19.2,92,12.5,15.2,0
7/8/2021,31.6,19,94,12.2,8.7,0
7/9/2021,31.2,18.8,95,12,5.3,0
7/10/2021,31.6,19,94,12.2,0,0
7/11/2021,32,19.2,92,12.5,2.5,0
7/12/2021,32.4,19.5,90,12.8,13.8,0
7/13/2021,32.8,19.8,88,13,27.6,0
7/14/2021,33.2,20,86,13.2,45.3,0
7/15/2021,33.6,20.2,84,13.5,68.9,0
7/16/2021,33.2,20,86,13.2,83.5,0
7/17/2021,32.8,19.8,88,13,97.2,0
7/18/2021,32.4,19.5,90,12.8,78.5,0
7/19/2021,32,19.2,92,12.5,54.3,0
7/20/2021,31.6,19,94,12.2,35.8,0
7/21/2021,31.2,18.8,95,12,22.5,0
7/22/2021,30.8,18.5,96,11.8,12.6,0
7/23/2021,30.4,18.2,97,11.5,5.8,0
7/24/2021,30,18,98,11.2,2.3,0
7/25/2021,29.6,17.8,98,11,0,0
7/26/2021,30,18,97,11.2,11.5,0
7/27/2021,30.4,18.2,96,11.5,24.8,0
7/28/2021,30.8,18.5,94,11.8,43.5,0
7/29/2021,31.2,18.8,92,12,65.2,0
7/30/2021,31.6,19,90,12.2,84.7,0
7/31/2021,32,19.2,88,12.5,102.3,0
8/1/2021,32.4,19.5,86,12.8,115.8,0
8/2/2021,32.8,19.8,84,13,128.3,0
8/3/2021,33.2,20,82,13.2,143.5,0
8/4/2021,33.6,20.2,80,13.5,92.7,0
8/5/2021,33.2,20,82,13.2,65.2,0
8/6/2021,32.8,19.8,84,13,48.5,0
8/7/2021,32.4,19.5,86,12.8,32.4,0
8/8/2021,32,19.2,88,12.5,18.7,0
8/9/2021,31.6,19,90,12.2,9.2,0
8/10/2021,31.2,18.8,92,12,4.5,0
8/11/2021,30.8,18.5,94,11.8,15.8,0
8/12/2021,30.4,18.2,96,11.5,32.5,0
8/13/2021,30,18,98,11.2,58.7,0
8/14/2021,29.6,17.8,98,11,85.3,0
8/15/2021,29.2,17.5,99,10.8,112.6,0
8/16/2021,28.8,17.2,99,10.5,125.8,0
8/17/2021,29.2,17.5,98,10.8,98.3,0
8/18/2021,29.6,17.8,97,11,72.5,0
8/19/2021,30,18,96,11.2,54.2,0
8/20/2021,30.4,18.2,94,11.5,35.6,0
8/21/2021,30.8,18.5,92,11.8,21.3,0
8/22/2021,31.2,18.8,90,12,12.5,0
8/23/2021,31.6,19,88,12.2,5.8,0
8/24/2021,32,19.2,86,12.5,2.1,0
8/25/2021,32.4,19.5,84,12.8,0,0
